user_id,frequency_1,frequency_2,frequency_3,frequency_4,frequency_5,frequency_6,tralength_1_2,tralength_1_3,tralength_1_4,tralength_1_5,tralength_1_6,tralength_2_3,tralength_2_4,tralength_2_5,tralength_2_6,tralength_3_4,tralength_3_5,tralength_3_6,tralength_4_5,tralength_4_6,tralength_5_6,wtralength_1_2,wtralength_1_3,wtralength_1_4,wtralength_1_5,wtralength_1_6,wtralength_2_3,wtralength_2_4,wtralength_2_5,wtralength_2_6,wtralength_3_4,wtralength_3_5,wtralength_3_6,wtralength_4_5,wtralength_4_6,wtralength_5_6,gender
229928245,2.11764705882352941180,0.47058823529411764700,3.76470588235294117640,0.00000000000000000000,2.82352941176470588240,10.82352941176470588240,,5349.6328180484425,,3373.6073256814075,5739.854580713172,,,,4759.132898319758,,5294.158604761622,2712.838264189961,,,6623.088474662945,,1009.3140284081708,,7155.707337187882,2586.6823804583864,6353.324701749197,,7358.989770062234,,,,,,,5545.90499182407,F
230286871,16.77777777777777777780,2.11111111111111111120,0.11111111111111111120,0.55555555555555555560,0.33333333333333333340,0.11111111111111111120,1435.4333508585996,,288.6983141472751,2003.6769405490516,4561.985088162606,2874.2980508766723,1718.5180921093147,,,,,,,,,1361.4304691333602,,283.1954244725973,,,,,,,,,,,,,M
230630521,0.00000000000000000000,1.17647058823529411760,2.35294117647058823520,0.00000000000000000000,3.52941176470588235300,12.94117647058823529420,,,,,,,,,,,,2928.344835211991,,,4451.245373293537,,,,,,,,,10963.687901977515,,,,,,7763.332360745464,F
231945528,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
232048919,0.00000000000000000000,3.24324324324324324320,11.35135135135135135140,0.00000000000000000000,0.00000000000000000000,5.40540540540540540540,,,,,,7450.985393101288,,,,,,3756.917280377204,,,,,,,,,,,,,,,,,,,M
232777807,0.00000000000000000000,0.00000000000000000000,1.66666666666666666660,13.33333333333333333340,5.00000000000000000000,0.00000000000000000000,,,,,,,,,,859.9326416249135,,,4902.165611513434,,,,,,,,,,,,,,,,,,F
233026548,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
233227757,0.00000000000000000000,0.00000000000000000000,0.28169014084507042260,0.28169014084507042260,0.00000000000000000000,19.43661971830985915500,,,,,,,,,,,,,,1473.712644537603,,,,,,,,,,,,,11923.857008701796,,,,F
233661056,0.00000000000000000000,0.00000000000000000000,1.42857142857142857140,0.00000000000000000000,1.42857142857142857140,17.14285714285714285720,,,,,,,,,,,,726.8386941761428,,,117.33252166552751,,,,,,,,,,,,,,,,M
233757446,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
234113349,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10.58823529411764705880,7.05882352941176470580,2.35294117647058823520,,,,,,,,,,,,,336.8716318141382,6986.528215372763,,,,,,,,,,,,,,,,,F
234772074,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,19.09090909090909090900,0.90909090909090909100,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5869.634962831641,,,O
234803647,2.80000000000000000000,1.60000000000000000000,2.40000000000000000000,1.20000000000000000000,0.80000000000000000000,11.20000000000000000000,,,3245.716699778736,,2149.7416062099237,1034.848746916922,,,8487.280003353557,4093.7194229168404,,,,3609.4912452841045,5360.163412579553,4116.138971842458,8028.579354381456,,,4799.8299835743455,,,3242.131140769652,6560.220882042706,,,,,,5711.076072996133,M
235277907,12.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.00000000000000000000,,,,,1186.710607276944,,,,,,,,,,,,,,,,,,,,,,,,,,F
235798282,1.90476190476190476200,3.80952380952380952380,0.47619047619047619040,2.38095238095238095240,3.80952380952380952380,7.61904761904761904760,705.2146711799734,,314.25504619989533,,5305.934314932751,,656.9601495094258,2177.7748831815916,5594.304230602212,,,1034.53166238571,1834.0961546665587,5929.051331452633,5591.01244932536,3133.0253933735776,,,,,,,6262.85319032011,4849.023923250507,,,,,,7267.429082842384,F
236144655,19.08629441624365482240,0.60913705583756345180,0.10152284263959390860,0.00000000000000000000,0.10152284263959390860,0.10152284263959390860,547.0261849522676,1177.2029636523187,,5687.429156007067,8117.875966466164,,,,,,,,,,,338.7101963323094,,,,,,,,,,,,,,,M
236181351,0.12406947890818858560,0.02481389578163771720,0.17369727047146401980,16.60049627791563275440,1.09181141439205955340,1.98511166253101736980,,,1539.2326505086555,,,,4957.275209924148,,4648.84580699541,784.4601121103766,4292.285588466249,783.4000242305157,4457.908379550069,734.5033874238104,4275.261244512187,,,3588.354042409222,1926.1744782180965,,,,,,1740.3801179864283,3252.5717682353,110.73147851539326,5201.97913405487,751.3385306661595,4060.554354905707,M
236591392,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,18.94736842105263157900,1.05263157894736842100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.018937845603,M
236664111,17.41935483870967741940,1.93548387096774193540,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.64516129032258064520,3097.9833795841287,,,,9348.111935680356,,,,,,,,,,,,,,,,,,,,,,,,,,F
237882703,7.36842105263157894740,0.11695906432748538020,0.11695906432748538020,5.26315789473684210520,0.40935672514619883040,6.72514619883040935680,1852.6701430765086,2232.955344185492,1310.9787967291616,4399.84659417286,2819.772227132602,,1893.272860180915,,,1838.6808061143174,,1193.9176194314675,5152.268072137807,1152.5310255773252,3606.086262676796,1487.5228887695068,,506.5538447024906,,4063.2900449961307,,4484.063738293068,,,,,,,1543.218722453475,,M
238278827,8.00000000000000000000,2.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,8.00000000000000000000,834.3270354247388,,,,,,,,,,,,,,,,,,,6197.116180578627,,,,,,,,,,551.1216134063648,M
239483749,1.92307692307692307700,1.92307692307692307700,9.61538461538461538460,2.30769230769230769240,0.76923076923076923080,3.46153846153846153840,1054.862513345259,1714.6571256225736,,2109.53288983291,,1686.3096196399285,,,,,,1812.5434520050092,,,3917.4456097804905,4645.397268301616,,,,,9064.9829293371,2843.777339078711,,1611.6787147516561,,,71.62748518387585,,4245.014730187313,8115.504724811409,M
239509917,0.37735849056603773580,0.00000000000000000000,1.13207547169811320760,3.77358490566037735840,8.67924528301886792460,6.03773584905660377360,,,,,,,,,,,5717.322648902488,2546.907691914976,6115.159954496959,5470.545640366895,6799.2684426523965,,10140.86787036682,,,7469.7660575370755,,,,,4519.539334519527,,,,3065.7445677747883,,F
239556772,17.41935483870967741940,1.29032258064516129040,0.00000000000000000000,0.00000000000000000000,1.29032258064516129040,0.00000000000000000000,7254.64150512388,,,502.95218341981354,,,,,,,,,,,,,,,,,,,,,,,,,,,M
239637753,8.19112627986348122860,10.92150170648464163820,0.10238907849829351540,0.68259385665529010240,0.06825938566552901020,0.03412969283276450520,215.74029478189092,3137.4922574471284,3402.9448440496844,,,,3462.1677634260705,5064.381838375524,3695.350136444558,1354.9865181158484,,,3143.489491316952,910.0597360114169,,102.19915654889155,,,,,,,,,,,,,,,F
240021521,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
240060907,16.18871415356151711380,2.03515263644773358000,0.24051803885291396860,0.59204440333024976880,0.14801110083256244220,0.79555966697502312680,1596.261676653713,2885.7642621315026,3280.9753286098035,3730.2743313267347,5289.169014983265,1773.9255298974156,2038.3649580504243,3150.6397687297967,5331.63464271263,2292.806178956751,2213.1031262809565,5417.337024330851,4027.5086753690744,1548.4682802098728,7931.198218285199,1689.0566438917672,2795.68480855446,1728.1588062221224,,6747.146841776773,6518.5461252412215,990.0226055078733,,4888.543359457934,697.977439057922,,,,3561.925363736609,,M
240087499,2.30769230769230769240,3.84615384615384615380,0.76923076923076923080,0.00000000000000000000,0.00000000000000000000,13.07692307692307692300,,,,,,,,,,,,,,,,,,,,7577.581042885488,,,,,,,100.03541429075275,,,,M
240088590,5.59139784946236559140,0.43010752688172043020,0.64516129032258064520,3.65591397849462365600,0.43010752688172043020,9.24731182795698924740,,4918.7068595100345,2424.2757616655886,7334.540726320593,6434.595488022001,,2422.2726608437356,,6793.654925846192,3388.4834588024632,,1532.121791420146,,2388.838823809233,231.35265661629938,3673.1266043441733,,4079.206725599336,,6706.603928130266,,3395.694816817711,,,,,,2143.160900857276,4779.532903114045,5691.379094241781,M
240103967,11.41700404858299595140,4.29149797570850202420,0.48582995951417004040,0.48582995951417004040,1.21457489878542510120,2.10526315789473684220,2909.3029810433363,6272.230291873971,2305.901272128818,4046.207201259312,7952.236937860044,,6390.685151102596,5927.732082757494,7681.017785154926,,,,,52.39995748300589,7545.693841719302,2939.8987220720346,,2874.734703204471,4504.122197757597,8600.26025337068,,,10978.069324445712,5767.658147595339,,,,,,2659.9086925141955,F
240562789,2.15686274509803921560,0.39215686274509803920,0.19607843137254901960,1.96078431372549019600,0.39215686274509803920,14.90196078431372549020,694.8310716208391,,5095.783963846853,409.6387632796736,7394.242409670978,,3570.0782442906093,,1485.6059620338922,,,,,3192.696621343991,7311.045903736929,,,,,,,,,,437.6120211349323,,2353.773815781242,,2760.041862816255,,M
240880146,0.00000000000000000000,0.00000000000000000000,1.66666666666666666660,0.00000000000000000000,0.83333333333333333340,17.50000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,4177.73138943878,,,502.1598135303663,F
240885168,0.47058823529411764700,0.00000000000000000000,0.35294117647058823520,4.23529411764705882360,0.00000000000000000000,14.94117647058823529420,,,,,4001.3617326132094,,,,,,,383.3539819410246,,1337.5859940458242,,,,,,9024.688569413738,,,,,,,,,1385.2428194054985,,M
240896134,4.70588235294117647060,8.23529411764705882360,1.17647058823529411760,0.00000000000000000000,2.35294117647058823520,3.52941176470588235300,1054.5211243364222,,,,,,,,,,,,,,,,,,6399.400135838717,3915.82258308985,,,,,,3544.6666611809596,7850.280946067476,,,8873.949072379104,F
240995695,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
241417280,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.25000000000000000000,11.25000000000000000000,7.50000000000000000000,,,,,,,,,,,,,3830.915028788455,,782.1052567395054,,,,,,,,,,,,,,,,M
241739961,18.58585858585858585860,0.40404040404040404040,0.20202020202020202020,0.20202020202020202020,0.20202020202020202020,0.40404040404040404040,3954.7680375925966,8978.734417004725,,,,,,,,,,,,,,,,4282.172580629538,5349.109016537369,5219.844131080215,,,,,,,,,,,F
241817175,0.00000000000000000000,0.00000000000000000000,5.45454545454545454540,0.00000000000000000000,3.63636363636363636360,10.90909090909090909100,,,,,,,,,,,,,,,,,,,,,,,,,,3877.6806841337593,3192.8863493517856,,,643.3824776329218,F
242140609,8.33333333333333333340,3.33333333333333333340,1.66666666666666666660,3.33333333333333333340,0.00000000000000000000,3.33333333333333333340,,,3998.243183119957,,2845.828945122964,,,,,,,,,737.0959465893111,,6991.780765995059,3735.1148846036986,,,,,,,,,,,,,,M
242216453,2.70270270270270270280,5.94594594594594594600,3.78378378378378378380,1.08108108108108108100,0.00000000000000000000,6.48648648648648648640,325.4196229113549,3391.3808821158286,2262.69347829419,,3453.3430186022038,3039.81221531548,1302.1474725723003,,3368.877002532081,3800.6404701783003,,2373.1181754097333,,,,,,,,,,,,,,,,,,,M
242222809,2.85714285714285714280,0.00000000000000000000,0.95238095238095238100,6.66666666666666666660,0.95238095238095238100,8.57142857142857142860,,,,,2432.9590261781173,,,,,,,,,,4729.15865320654,,8205.259197802907,,,,,,,,,,308.00983221975,,4419.711573203113,,F
242352820,1.57303370786516853940,1.34831460674157303380,9.43820224719101123600,0.00000000000000000000,0.44943820224719101120,7.19101123595505617980,,684.9343999368718,,,2570.548624280026,5189.486499006941,,,4454.920057017852,,,4612.268086656572,,,518.169969904995,3967.9757485846385,3473.8058668434464,,,,3185.770692853211,,5637.462482251654,4229.773658484546,,7779.044759512469,4699.8352555705,,,,M
242586810,7.00000000000000000000,0.00000000000000000000,0.16666666666666666660,2.00000000000000000000,0.16666666666666666660,10.66666666666666666660,,,1002.1376514274594,1521.0869573053235,1268.998267073346,,,,,,,,,340.35001736059723,649.6978889843494,,,,,702.3195825282136,,,,,,,1952.9354217826067,,,,F
242735418,10.33333333333333333340,1.33333333333333333340,0.33333333333333333340,0.00000000000000000000,3.00000000000000000000,5.00000000000000000000,3130.0741829840063,,,7466.817368624639,1530.2456911110316,,,,2948.1348226572836,,,,,,4073.543399557868,,193.46447355011279,,,790.5484242734616,,,,,,,194.42939959379683,,,,O
243464927,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,1.00000000000000000000,9.00000000000000000000,8.00000000000000000000,,,,,,,,,,,,,,,8426.68308383705,,,,,,,,,,,2603.468034258298,427.55751399455187,5726.131921489702,,,F
243934175,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
244044233,7.20000000000000000000,7.20000000000000000000,0.00000000000000000000,5.60000000000000000000,0.00000000000000000000,0.00000000000000000000,296.4968940615023,,,,,,,,,,,,,,,273.3519465690866,,380.0713243191526,,,,,,,,,,,,,M
244377123,18.57142857142857142860,1.29251700680272108840,0.00000000000000000000,0.00000000000000000000,0.13605442176870748300,0.00000000000000000000,802.9036179398876,,,203.38054420993194,,,,,,,,,,,,381.37958878273395,,,,,,,,,,,,,,,F
244654762,15.65217391304347826080,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,4.34782608695652173920,,,,,2115.822049896484,,,,,,,,,,,,,,,2159.958780802718,,,,,,,,,,,M
244761286,19.63414634146341463420,0.02439024390243902440,0.09756097560975609760,0.04878048780487804880,0.00000000000000000000,0.19512195121951219520,,468.53973398048004,4860.896159797512,,332.53573004416563,,,,,,,696.1829252623756,,,,2803.6776437500703,,,,1223.5794272713408,,,,2799.2167274848152,,,,,,,M
244766831,18.57142857142857142860,1.42857142857142857140,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3848.6887802646934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
244790984,19.82532751091703056760,0.02183406113537117900,0.00000000000000000000,0.00000000000000000000,0.06550218340611353720,0.08733624454148471620,4560.323329537758,,,,3764.5878504286184,,,,,,,,,,,,,,2416.723201029458,5354.2789331374115,,,,,,,,,,,M
244992064,14.54545454545454545460,0.00000000000000000000,0.00000000000000000000,3.63636363636363636360,0.60606060606060606060,1.21212121212121212120,,,40.45279673349565,4657.650685869795,70.7990097920134,,,,,,,,,53.38872552244618,,,,1364.675512907479,,,,,,,,,,,,,M
245387491,1.53846153846153846160,3.07692307692307692300,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,15.38461538461538461540,,,,,6625.793952953768,,,,8127.357681190702,,,,,,,,,,,,,,,,,,,,,,M
245565066,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,13.68421052631578947360,6.31578947368421052640,,,,,,,,,,,,,,,4190.889221452363,,,,,,,,,,,,,,,6527.928747535117,F
245678367,19.02679059595407326400,0.13121924548933843640,0.09841443411700382720,0.09841443411700382720,0.02186987424822307280,0.62329141607435757240,603.3221265084661,1883.9037551760402,766.7137734701748,1094.1150928904335,3370.79444854544,,,,,,,,,722.0460061454507,,,,356.1203464960245,,4039.433856129593,,,,,,,,,,,M
245762585,5.43352601156069364160,1.84971098265895953760,0.11560693641618497100,0.23121387283236994220,0.28901734104046242780,12.08092485549132947980,3133.825098040492,,1109.9781086890068,718.9233859890068,8996.51330697698,2859.2154761233437,4762.562047338743,,7179.5213346524915,,,2269.7052113561144,,8737.365990395228,9289.685159864557,3041.480466571457,,8554.314660737256,,8725.09853289227,,,7400.551820283001,6737.638575461628,,,2249.853970864424,,555.0041358316304,,M
245877168,3.63636363636363636360,3.63636363636363636360,0.00000000000000000000,0.00000000000000000000,3.63636363636363636360,9.09090909090909090900,,,,,4899.652155767587,,,2837.620972261632,,,,,,,2218.6009917979504,,,,,,,,,,,,,,,1835.681873429042,F
245980355,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
245986916,18.09523809523809523800,0.47619047619047619040,0.00000000000000000000,0.47619047619047619040,0.95238095238095238100,0.00000000000000000000,6734.6467199125855,,7198.30910975071,,,,,,,,,,,,,,,,2861.3994108595143,,,,,,,,,,,,F
246027326,6.87500000000000000000,0.31250000000000000000,0.00000000000000000000,0.31250000000000000000,2.50000000000000000000,10.00000000000000000000,,,,498.3682122616923,3029.6118044285686,,,,,,,,5266.403228509018,6011.933064030035,5774.809532313948,2225.147892364869,,,1920.068428237795,1669.9444094878152,,,3975.5092073908254,,,,,,,5102.197396052741,M
246044057,13.84615384615384615380,0.00000000000000000000,0.00000000000000000000,1.53846153846153846160,0.76923076923076923080,3.84615384615384615380,,,1621.5078744847483,883.4311108383131,,,,,,,,,,,,,,,,3676.5348102789912,,,,,,,,,,,F
246065007,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.33333333333333333340,11.66666666666666666660,,,,,,,,,,,,,,,8872.721884294382,,,,,,,,,,,,,,,,F
246331976,7.00000000000000000000,2.42105263157894736840,0.05263157894736842100,5.63157894736842105260,1.84210526315789473680,3.05263157894736842100,4780.43117039158,,2033.2800427791558,3464.539717681232,5684.463921885103,,3738.371501604841,2640.21976970798,6612.1055071436185,,,,3190.4426151286957,3578.7834910429688,2751.415979369122,2590.563014865504,,973.2545419921406,1386.4475601012537,4439.285081202127,,4291.856876798729,3326.0177429435107,7839.789418905674,1243.5368842276291,,,977.8240273552339,3075.5864980371,6835.744113463713,M
246670073,7.69230769230769230760,1.92307692307692307700,0.38461538461538461540,1.92307692307692307700,5.76923076923076923080,2.30769230769230769240,1627.0308720243197,9653.11989243919,101.31294751942559,995.7687163558285,6072.596831119964,,2628.7345505432245,3626.038952277355,,,,,793.6591404247579,,8247.817703118471,6624.483808405872,,5136.504958635393,403.9229741325751,5924.4948953359535,,,1835.662314824037,7371.148351273197,,,,6274.798832173596,,9098.546027233344,F
246963611,13.60852197070572569900,3.08921438082556591220,0.63914780292942743000,2.58322237017310253000,0.07989347536617842880,0.00000000000000000000,110.64913662855672,3027.2369115587176,3076.8318008696365,1823.0772643594432,,3653.565669575286,3142.5222731673866,,,209.70143660852762,1183.8073289394868,,1557.4241346171507,,,74.68391135845914,,,,,,,,,,,,,,,F
247562871,3.29670329670329670320,4.17582417582417582420,0.87912087912087912080,0.87912087912087912080,1.75824175824175824180,9.01098901098901098900,4608.514060021766,,,6492.998577714943,2528.3872755352277,,4256.792412607979,,5870.024108616373,,,,1558.6971294113835,2840.115895498393,4489.855310191863,5414.058098350189,6405.240005855753,,,,6957.678913577825,,5700.656482580482,5177.032243986238,,5431.06662374839,6335.143029026287,,,,F
248424891,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
248428453,8.09523809523809523800,0.00000000000000000000,0.95238095238095238100,0.00000000000000000000,1.42857142857142857140,9.52380952380952380960,,,,,2630.77860279895,,,,,,,3133.599137406653,,,611.3527174772648,,,,5260.2636713257625,,,,,,,,,,,2487.0893756778687,F
248759796,16.63366336633663366340,0.39603960396039603960,1.18811881188118811880,0.59405940594059405940,0.00000000000000000000,1.18811881188118811880,2478.427975798474,37.720847053263036,4703.686025901631,,6146.042597843437,,,,7820.478721858064,,,,,,,,43.37806573648291,4701.056092163328,,,,,,,,,,,,,M
249182364,1.81818181818181818180,3.63636363636363636360,0.00000000000000000000,0.00000000000000000000,14.54545454545454545460,0.00000000000000000000,,,,3555.1612637930225,,,,3108.7953892688693,,,,,,,,,,,,,,,,,,,,,,,O
249524870,3.75000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.25000000000000000000,15.00000000000000000000,,,,2071.1060287889673,7468.41386467509,,,,,,,,,,,,,,,3155.2148555505682,,,,,,,,,,,F
249695962,2.00000000000000000000,2.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,14.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,6822.165292885173,,,,,,5407.117888451036,F
249803694,1.38364779874213836480,0.25157232704402515720,4.15094339622641509440,0.00000000000000000000,0.12578616352201257860,14.08805031446540880500,,,,,2254.9297066659583,9192.579893078057,,,10405.842267738151,,,11212.63187830841,,,,,9037.841880548007,,,2322.4674825844318,,,,4953.205678362501,,,11052.70616189405,,,580.3274367102672,O
250781006,4.34782608695652173920,5.21739130434782608700,0.86956521739130434780,0.00000000000000000000,0.00000000000000000000,9.56521739130434782600,5327.198102266408,,,,6479.178371320344,,,,5789.693877903565,,,3918.488504374762,,,,,,,,10438.181477826027,,,,10307.053863263925,,,,,,,M
251236231,18.08695652173913043480,0.69565217391304347820,0.00000000000000000000,0.00000000000000000000,0.69565217391304347820,0.52173913043478260860,2466.423491285012,,,1737.2407193540816,9499.728843937108,,,,,,,,,,,4139.4778775833365,,,3064.4747962854885,8213.98636309697,,,,,,,,,,,M
251431360,0.83333333333333333340,0.00000000000000000000,0.83333333333333333340,0.83333333333333333340,5.00000000000000000000,12.50000000000000000000,,,,,,,,,,,,,,,1478.1612383460874,,,,4036.7793192368867,2788.801684472331,,,,,,,1920.7407209346359,,4420.4655887785975,644.0832292594658,M
252643686,1.33333333333333333340,5.33333333333333333340,0.00000000000000000000,0.00000000000000000000,2.66666666666666666660,10.66666666666666666660,,,,7652.870392280299,2914.115864109316,,,747.3271983100547,5862.708176912095,,,,,,,,,,,,,,1514.400592500057,2359.686077280126,,,,,,,F
252890472,0.58577405857740585780,0.66945606694560669460,0.16736401673640167360,2.17573221757322175740,0.16736401673640167360,16.23430962343096234300,,743.4457940477037,,,5999.859421438609,,,,1696.4629733279235,,,3820.3255490696492,,311.3631630692043,5357.710569562514,,,928.5101533713919,,4048.7522194849644,,,,3195.7529013578815,,,,,825.4347705961533,3935.675833941741,F
252952956,1.29032258064516129040,3.87096774193548387100,0.00000000000000000000,5.16129032258064516120,5.80645161290322580640,3.87096774193548387100,,,1254.302099119088,6345.426072912642,,,,7637.817529167929,3274.31943746765,,,,8158.919092857451,,5413.565387323038,,,,,,,,7782.691771423188,8479.664059771563,,,,,,3512.921865318097,M
253236851,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.00000000000000000000,0.00000000000000000000,12.00000000000000000000,,,,,,,,,,,,,,3033.324337137721,,,,,,,,,,,,,,,3725.959124402415,,M
253365605,16.41025641025641025640,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.51282051282051282060,3.07692307692307692300,,,,,5563.260086912048,,,,,,,,,,,,,,,,,,,,,,,,,6636.714968849621,F
253621932,0.00000000000000000000,2.00000000000000000000,0.00000000000000000000,4.00000000000000000000,10.00000000000000000000,4.00000000000000000000,,,,,,,,,,,,,5930.119635841069,,5988.130837085142,,,,,,,,3241.364182045471,7800.11978515901,,,,,3029.499869009737,,M
253854438,0.75471698113207547160,0.00000000000000000000,0.00000000000000000000,14.71698113207547169820,0.00000000000000000000,4.52830188679245283020,,,,,10332.401687317973,,,,,,,,,3366.285930223506,,,,,,2425.7319786999274,,,,,,,,,1335.9729927239616,,M
254808555,1.33333333333333333340,14.66666666666666666660,0.00000000000000000000,4.00000000000000000000,0.00000000000000000000,0.00000000000000000000,355.4225568636598,,441.22279910381275,,,,112.95108661404349,,,,,,,,,,,,,,,,,,,,,,,,M
255207717,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.33333333333333333340,0.66666666666666666660,18.00000000000000000000,,,,,,,,,,,,,,1858.8617723327648,7936.936281265342,,,,,,,,,,,,,,1891.0096606787754,,F
255223139,11.87500000000000000000,7.50000000000000000000,0.00000000000000000000,0.00000000000000000000,0.62500000000000000000,0.00000000000000000000,2537.3369974971642,,,,,,,,,,,,,,,2365.769721527093,,,1527.9118281656138,,,,1097.1859272264956,,,,,,,,M
255236990,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
256034776,1.53846153846153846160,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.53846153846153846160,16.92307692307692307700,,,,7193.437009802082,3162.273435543523,,,,,,,,,,3887.776502644643,,,,,,,,,,,,,,,,M
256171844,0.00000000000000000000,0.00000000000000000000,1.53846153846153846160,0.00000000000000000000,1.53846153846153846160,16.92307692307692307700,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.025662867506,,,655.5111434916454,M
256208570,16.90140845070422535220,0.28169014084507042260,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.81690140845070422540,964.0557322442692,,,,10967.703828090138,,,,,,,,,,,,,,,,,,,,,,,,,,M
256248811,17.33333333333333333340,0.00000000000000000000,0.00000000000000000000,1.33333333333333333340,0.66666666666666666660,0.66666666666666666660,,,6655.000923400284,,9431.185668902963,,,,,,,,,,,,,,1248.5720869733896,,,,,,,,,,,,M
256373969,10.00000000000000000000,2.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.00000000000000000000,,,,,4593.993287986351,,,,,,,,,,,,,,,,,,,,,,,,,,M
256759509,0.00000000000000000000,16.66666666666666666660,0.00000000000000000000,1.66666666666666666660,0.00000000000000000000,1.66666666666666666660,,,,,,,,,,,,,,,,,,,,,,,,5534.798262146636,,,,,992.2524669507466,,M
257117607,0.00000000000000000000,0.00000000000000000000,1.16666666666666666660,13.00000000000000000000,0.16666666666666666660,5.66666666666666666660,,,,,,,,,,641.5610047183476,,944.2114555282634,6534.838768861438,465.3726050939219,6010.080228660289,,,,,,,,,,473.7145532739193,,416.1506404622744,,924.291596067866,,F
257954128,17.37827715355805243440,0.22471910112359550560,0.00000000000000000000,0.22471910112359550560,0.59925093632958801500,1.57303370786516853940,52.09513490709594,,2442.376216749772,1628.374447487471,4577.551192094788,,,,,,,,,,,6898.144388291034,,528.7530724252014,1314.0687554535136,3867.772008032359,,,,7438.9784833093,,,,,,4655.882124629389,M
258091118,18.80597014925373134320,0.00000000000000000000,0.00000000000000000000,0.59701492537313432840,0.59701492537313432840,0.00000000000000000000,,,289.73058535789085,1827.3134995180294,,,,,,,,,,,,,,,1769.119936117452,,,,,,,,,,,,F
258190236,0.00000000000000000000,1.81818181818181818180,1.81818181818181818180,0.00000000000000000000,5.45454545454545454540,10.90909090909090909100,,,,,,,,,7652.717381078217,,,,,,6382.051457108633,,,,,,,,,,,3827.0919568631152,,,,,F
258631486,17.48148148148148148140,1.65432098765432098760,0.09876543209876543200,0.07407407407407407400,0.17283950617283950620,0.51851851851851851860,1013.4307778095643,2917.038026006033,6613.105803090537,4286.358803171692,6790.10059549733,,,5374.092903910658,,,,,,957.9708147133123,,940.3671606083827,2949.698770774444,2137.3646252495437,5109.778573542547,7357.0313335333685,,,,6356.00418744123,,6628.3482254496985,1537.686840156233,,,,M
